"STATION","NAME","DATE","AWND","FMTM","PGTM","PRCP","SNWD","TAVG","TMAX","TMIN","TSUN","WDF2","WDF5","WSF2","WSF5","WT01","WT02","WT03","WT08","WT10"
"USW00094889","ANN ARBOR MUNICIPAL AIRPORT, MI US","2012-01-04","8.95",," 1233","0.00",,,"35","19",,"  270","  280","15.0","19.9",,,,,
"USW00094889","ANN ARBOR MUNICIPAL AIRPORT, MI US","2012-01-05","6.26",," 1700","0.00",,,"42","21",,"  210","  220","15.0","18.1","    1",,,,
"USW00094889","ANN ARBOR MUNICIPAL AIRPORT, MI US","2012-01-06","8.05",," 2335","0.00",,,"54","34",,"  130","   90","14.1","99.1",,,,,
"USW00094889","ANN ARBOR MUNICIPAL AIRPORT, MI US","2012-01-07","9.62",," 1128","0.00",,,"45","32",,"  290","  300","18.1","25.1",,,,,
"USW00094889","ANN ARBOR MUNICIPAL AIRPORT, MI US","2012-01-08","2.24",," 1544","0.00",,,"38","20",,"  260","  270","8.1","10.1",,,,,
"USW00094889","ANN ARBOR MUNICIPAL AIRPORT, MI US","2012-01-09","6.71",," 2301","0.00",,,"43","18",,"  270","  270","17.0","23.0","    1",,,,
"USW00094889","ANN ARBOR MUNICIPAL AIRPORT, MI US","2012-01-10","5.59",," 0925","0.00",,,"47","26",,"  280","  180","16.1","21.0","    1",,,,
"USW00094889","ANN ARBOR MUNICIPAL AIRPORT, MI US","2012-01-11","4.47",," 1841","0.10",,,"45","23",,"   90","  100","12.1","16.1","    1",,,,
"USW00094889","ANN ARBOR MUNICIPAL AIRPORT, MI US","2012-01-12","8.95",," 2125","0.15",,,"39","21",,"  190","   90","68.0","159.9","    1",,,,
"USW00094889","ANN ARBOR MUNICIPAL AIRPORT, MI US","2012-01-13","11.63",," 1300","0.00",,,"29","19",,"  300","  290","23.0","30.0","    1",,,"    1",
"USW00094889","ANN ARBOR MUNICIPAL AIRPORT, MI US","2012-01-14","5.37",," 1932","0.00",,,"24","20",,"  200","  210","55.9","81.0","    1",,,"    1",
"USW00094889","ANN ARBOR MUNICIPAL AIRPORT, MI US","2012-01-15","5.82",," 0842","0.00",,,"24","16",,"  210","  160","14.1","23.9",,,,,
"USW00094889","ANN ARBOR MUNICIPAL AIRPORT, MI US","2012-01-16","7.38",," 1955","0.03",,,"41","19",,"  230","  210","18.1","31.1","    1",,,,
"USW00094889","ANN ARBOR MUNICIPAL AIRPORT, MI US","2012-01-17","12.08",," 1410","1.09",,,"52","25",,"  270","  280","40.9","48.1","    1","    1",,,
"USW00094889","ANN ARBOR MUNICIPAL AIRPORT, MI US","2012-01-18","8.95",," 0024","0.00",,,"26","18",,"  320","  330","19.9","28.0","    1",,,,
"USW00094889","ANN ARBOR MUNICIPAL AIRPORT, MI US","2012-01-19","13.20",," 1354","0.00",,,"28","1",,"  290","  290","28.0","35.1","    1","    1",,,
"USW00094889","ANN ARBOR MUNICIPAL AIRPORT, MI US","2012-01-20","2.91",," 1859","0.12",,,"16","-2",,"   50","   30","12.1","23.9","    1",,,,
"USW00094889","ANN ARBOR MUNICIPAL AIRPORT, MI US","2012-01-21","4.70",," 0454","0.00",,,"26","4",,"  340","  330","25.1","74.9","    1",,,,
"USW00094889","ANN ARBOR MUNICIPAL AIRPORT, MI US","2012-01-22","7.83",," 1316","0.00",,,"35","5",,"  160","  150","14.1","18.1","    1",,,,
"USW00094889","ANN ARBOR MUNICIPAL AIRPORT, MI US","2012-01-23","14.54",," 1848","0.37",,,"49","31",,"  260","  300","33.1","91.0","    1",,,"    1",
"USW00094889","ANN ARBOR MUNICIPAL AIRPORT, MI US","2012-01-24","14.32",," 0031","0.00",,,"33","29",,"  270","  220","25.9","70.9",,,,,
"USW00094889","ANN ARBOR MUNICIPAL AIRPORT, MI US","2012-01-25","3.58",," 2052","0.00",,,"31","28",,"  280","  160","10.1","14.1",,,,"    1",
"USW00094889","ANN ARBOR MUNICIPAL AIRPORT, MI US","2012-01-26","5.82",," 1255","0.17",,,"35","29",,"   80","   80","12.1","15.0","    1",,,,
"USW00094889","ANN ARBOR MUNICIPAL AIRPORT, MI US","2012-01-27","8.50",," 1412","0.11",,,"41","26",,"  290","  280","19.9","25.1","    1",,,"    1",
"USW00094889","ANN ARBOR MUNICIPAL AIRPORT, MI US","2012-01-28","16.78",," 1622","0.03",,,"35","26",,"  260","  260","35.1","44.1","    1",,,,
"USW00094889","ANN ARBOR MUNICIPAL AIRPORT, MI US","2012-01-29","10.96",," 1532","0.01",,,"33","17",,"  300","  340","25.1","32.0","    1","    1",,,
"USW00094889","ANN ARBOR MUNICIPAL AIRPORT, MI US","2012-01-30","4.92",," 1340","0.00",,,"40","8",,"  160","  170","16.1","25.1",,,,,
"USW00094889","ANN ARBOR MUNICIPAL AIRPORT, MI US","2012-01-31","10.96",," 2227","0.00",,,"54","36",,"  140","  100","29.1","78.1","    1",,,,
"USW00094889","ANN ARBOR MUNICIPAL AIRPORT, MI US","2012-02-01","8.28",," 0036","0.00",,,"49","38",,"  290","  360","16.1","67.1",,,,,
"USW00094889","ANN ARBOR MUNICIPAL AIRPORT, MI US","2012-02-02","3.80",," 1100","0.00",,,"41","24",,"  320","  320","10.1","14.1","    1",,,,
"USW00094889","ANN ARBOR MUNICIPAL AIRPORT, MI US","2012-02-03","3.13",," 2233","0.00",,,"39","21",,"   70","   90","25.1","181.0","    1",,,"    1",
"USW00094889","ANN ARBOR MUNICIPAL AIRPORT, MI US","2012-02-04","3.13",," 1558","0.00",,,"43","23",,"   50","   80","8.9","21.0","    1",,,,
"USW00094889","ANN ARBOR MUNICIPAL AIRPORT, MI US","2012-02-05","2.24",," 1558","0.00",,,"45","19",,"  290","  290","12.1","14.1","    1",,,,
"USW00094889","ANN ARBOR MUNICIPAL AIRPORT, MI US","2012-02-06","10.29",," 1623","0.00",,,"50","22",,"  260","  260","21.9","28.0",,,,,
"USW00094889","ANN ARBOR MUNICIPAL AIRPORT, MI US","2012-02-07","6.71",," 1935","0.00",,,"36","26",,"  200","  210","47.0","117.0","    1",,,"    1",
"USW00094889","ANN ARBOR MUNICIPAL AIRPORT, MI US","2012-02-08","6.04",," 2358","0.00",,,"36","21",,"  280","  210","14.1","46.1",,,,,
"USW00094889","ANN ARBOR MUNICIPAL AIRPORT, MI US","2012-02-09","9.84",," 1444","0.00",,,"39","19",,"  260","  260","19.9","23.0",,,,,
"USW00094889","ANN ARBOR MUNICIPAL AIRPORT, MI US","2012-02-10","8.95",," 2339","0.01",,,"33","16",,"   10","  360","21.9","32.0","    1",,,"    1",
"USW00094889","ANN ARBOR MUNICIPAL AIRPORT, MI US","2012-02-11","15.21",," 0303","0.00",,,"20","10",,"  340","  340","23.0","32.0","    1",,,,
"USW00094889","ANN ARBOR MUNICIPAL AIRPORT, MI US","2012-02-12","12.97",," 1052","0.00",,,"31","17",,"  300","  310","21.9","30.0",,,,,
"USW00094889","ANN ARBOR MUNICIPAL AIRPORT, MI US","2012-02-13","8.72",," 1119","0.00",,,"36","15",,"  260","  260","17.0","21.9",,,,,
"USW00094889","ANN ARBOR MUNICIPAL AIRPORT, MI US","2012-02-14","6.04",," 1322","0.06",,,"33","28",,"  210","  220","13.0","21.9","    1",,,"    1",
"USW00094889","ANN ARBOR MUNICIPAL AIRPORT, MI US","2012-02-15","6.93",," 1240","0.05",,,"37","32",,"  200","  240","14.1","18.1","    1",,,"    1",
"USW00094889","ANN ARBOR MUNICIPAL AIRPORT, MI US","2012-02-16","5.82",," 0416","0.12",,,"44","28",,"  210","  140","29.1","40.9","    1",,,,
"USW00094889","ANN ARBOR MUNICIPAL AIRPORT, MI US","2012-02-17","8.50",," 0315","0.00",,,"43","26",,"  210","  210","40.9","79.0","    1",,,,
"USW00094889","ANN ARBOR MUNICIPAL AIRPORT, MI US","2012-02-18","10.74",," 1009","0.00",,,"38","19",,"  310","  320","25.1","32.0",,,,"    1",
"USW00094889","ANN ARBOR MUNICIPAL AIRPORT, MI US","2012-02-19","5.14",," 1848","0.00",,,"35","18",,"   30","   20","13.0","16.1",,,,,
"USW00094889","ANN ARBOR MUNICIPAL AIRPORT, MI US","2012-02-20","4.03",," 2132","0.00",,,"37","13",,"  110","  120","12.1","15.0",,,,,
"USW00094889","ANN ARBOR MUNICIPAL AIRPORT, MI US","2012-02-21","8.05",," 2008","0.10",,,"41","26",,"  220","  120","30.0","101.1","    1","    1",,,
"USW00094889","ANN ARBOR MUNICIPAL AIRPORT, MI US","2012-02-22","8.05",," 0128","0.00",,,"40","31",,"  190","   30","29.1","72.0","    1",,,,
"USW00094889","ANN ARBOR MUNICIPAL AIRPORT, MI US","2012-02-23","4.47",," 2325","0.08",,,"41","27",,"   80","   90","42.9","66.0","    1",,,"    1",
"USW00094889","ANN ARBOR MUNICIPAL AIRPORT, MI US","2012-02-24","10.29",," 2042","0.16",,,"35","30",,"  360","   90","23.0","91.9","    1",,,,
"USW00094889","ANN ARBOR MUNICIPAL AIRPORT, MI US","2012-02-25","13.65",," 1109","0.02",,,"32","27",,"  300","  280","23.9","30.0","    1",,,"    1",
"USW00094889","ANN ARBOR MUNICIPAL AIRPORT, MI US","2012-02-26","6.04",," 1639","0.00",,,"38","18",,"  170","  170","17.0","23.0",,,,,
"USW00094889","ANN ARBOR MUNICIPAL AIRPORT, MI US","2012-02-27","13.20",," 1110","0.00",,,"42","26",,"  280","  250","33.1","42.9",,,,,
"USW00094889","ANN ARBOR MUNICIPAL AIRPORT, MI US","2012-02-29","8.95",," 2025","0.54",,,"47","33",,"  280","  100","25.1","91.0","    1","    1",,,
"USW00094889","ANN ARBOR MUNICIPAL AIRPORT, MI US","2012-03-01","11.18",," 0358","0.01",,,"44","34",,"  230","  220","28.0","53.0","    1",,,,
"USW00094889","ANN ARBOR MUNICIPAL AIRPORT, MI US","2012-03-02","10.07",," 2116","0.50",,,"49","34",,"  240","  180","38.9","53.9","    1",,,,
"USW00094889","ANN ARBOR MUNICIPAL AIRPORT, MI US","2012-03-03","20.80",," 2021","0.00",,,"37","28",,"  270","   20","38.9","81.0",,,,,
"USW00094889","ANN ARBOR MUNICIPAL AIRPORT, MI US","2012-03-04","8.05",," 0029","0.00",,,"37","25",,"  270","  270","18.1","23.0","    1",,,,
"USW00094889","ANN ARBOR MUNICIPAL AIRPORT, MI US","2012-03-05","6.49",," 1337","0.01",,,"32","22",,"  280","  300","17.0","29.1","    1",,,,
"USW00094889","ANN ARBOR MUNICIPAL AIRPORT, MI US","2012-03-06","11.41",," 1345","0.00",,,"57","27",,"  190","  190","23.0","31.1",,,,,
"USW00094889","ANN ARBOR MUNICIPAL AIRPORT, MI US","2012-03-07","15.88",," 1435","0.00",,,"66","43",,"  230","  220","32.0","44.1",,,,,
"USW00094889","ANN ARBOR MUNICIPAL AIRPORT, MI US","2012-03-08","13.87",," 1020","0.15",,,"60","27",,"  290","  290","25.1","33.1","    1",,,,
"USW00094889","ANN ARBOR MUNICIPAL AIRPORT, MI US","2012-03-09","13.87",," 1414","0.00",,,"38","24",,"  290","  290","28.0","35.1","    1",,,"    1",
"USW00094889","ANN ARBOR MUNICIPAL AIRPORT, MI US","2012-03-10","10.29",," 1516","0.00",,,"48","19",,"  210","  210","21.0","28.0",,,,,
"USW00094889","ANN ARBOR MUNICIPAL AIRPORT, MI US","2012-03-11","6.26",," 1639","0.00",,,"65","30",,"  220","  210","16.1","21.0",,,,,
"USW00094889","ANN ARBOR MUNICIPAL AIRPORT, MI US","2012-03-12","9.40",," 0546","0.46",,,"62","38",,"  210","   30","21.9","136.0","    1",,,,
"USW00094889","ANN ARBOR MUNICIPAL AIRPORT, MI US","2012-03-13","9.17",," 1429","0.02",,,"67","37",,"  280","  280","23.9","31.1","    1",,,,
"USW00094889","ANN ARBOR MUNICIPAL AIRPORT, MI US","2012-03-14","5.37",," 1506","0.00",,,"76","31",,"  200","  190","17.0","23.0",,,,,
"USW00094889","ANN ARBOR MUNICIPAL AIRPORT, MI US","2012-03-15","6.93",," 0818","0.93",,,"75","48",,"   10","   30","25.1","110.1","    1",,,,
"USW00094889","ANN ARBOR MUNICIPAL AIRPORT, MI US","2012-03-16","3.80",," 1338","0.01",,,"70","47",,"  180","  170","10.1","15.0","    1","    1",,,
"USW00094889","ANN ARBOR MUNICIPAL AIRPORT, MI US","2012-03-17","4.92",," 1729","0.01",,,"75","46",,"  210","  120","16.1","21.9","    1","    1",,,
"USW00094889","ANN ARBOR MUNICIPAL AIRPORT, MI US","2012-03-18","3.80",," 1554","0.00",,,"72","47",,"  200","  190","13.0","16.1","    1","    1",,"    1",
"USW00094889","ANN ARBOR MUNICIPAL AIRPORT, MI US","2012-03-19","4.92",," 1710","0.01",,,"77","51",,"  130","  130","13.0","16.1","    1","    1",,,
"USW00094889","ANN ARBOR MUNICIPAL AIRPORT, MI US","2012-03-20","4.25",," 1511","0.00",,,"81","50",,"  220","  190","13.0","17.0","    1","    1",,"    1",
"USW00094889","ANN ARBOR MUNICIPAL AIRPORT, MI US","2012-03-21","4.25",," 1721","0.00",,,"84","50",,"  120","  150","19.9","59.1","    1",,,"    1",
"USW00094889","ANN ARBOR MUNICIPAL AIRPORT, MI US","2012-03-22","3.13",," 1710","0.08",,,"86","50",,"  260","  240","14.1","18.1","    1",,,,
"USW00094889","ANN ARBOR MUNICIPAL AIRPORT, MI US","2012-03-23","5.59",," 1153","0.24",,,"72","54",,"   80","  210","16.1","35.1","    1",,,"    1",
"USW00094889","ANN ARBOR MUNICIPAL AIRPORT, MI US","2012-03-24","4.70",," 2354","0.09",,,"61","51",,"   80","   70","16.1","21.9","    1","    1",,,
"USW00094889","ANN ARBOR MUNICIPAL AIRPORT, MI US","2012-03-25","9.62",," 2134","0.01",,,"72","48",,"  360","   20","21.0","29.1","    1",,,,
"USW00094889","ANN ARBOR MUNICIPAL AIRPORT, MI US","2012-03-26","10.51",," 0436","0.00",,,"48","32",,"  340","  330","21.0","29.1",,,,,
"USW00094889","ANN ARBOR MUNICIPAL AIRPORT, MI US","2012-03-27","7.83",," 1332","0.00",,,"51","23",,"  160","  150","17.0","23.0",,,,,
"USW00094889","ANN ARBOR MUNICIPAL AIRPORT, MI US","2012-03-28","15.21",," 1114","0.00",,,"68","45",,"  270","  290","31.1","38.9",,,,,
"USW00094889","ANN ARBOR MUNICIPAL AIRPORT, MI US","2012-03-29","6.93",," 0015","0.00",,,"47","35",,"  360","  360","16.1","21.9",,,,,
"USW00094889","ANN ARBOR MUNICIPAL AIRPORT, MI US","2012-03-30","8.72",," 1232","0.56",,,"42","31",,"  120","  110","23.9","33.1","    1",,,,
"USW00094889","ANN ARBOR MUNICIPAL AIRPORT, MI US","2012-03-31","4.92",," 0923","0.00",,,"43","35",,"   40","   20","12.1","14.1","    1",,,,
"USW00094889","ANN ARBOR MUNICIPAL AIRPORT, MI US","2012-04-01","6.04",," 2248","0.00",,,"56","36",,"   70","   70","14.1","21.0","    1",,,"    1",
"USW00094889","ANN ARBOR MUNICIPAL AIRPORT, MI US","2012-04-02","5.82",," 1230","0.00",,,"55","34",,"   80","  200","15.0","21.0",,,,,
"USW00094889","ANN ARBOR MUNICIPAL AIRPORT, MI US","2012-04-03","4.70",," 1651","0.14",,,"66","35",,"  190","   30","18.1","23.9","    1",,,,
"USW00094889","ANN ARBOR MUNICIPAL AIRPORT, MI US","2012-04-04","7.16",," 1305","0.00",,,"62","40",,"  350","  300","17.0","33.1",,,,,
"USW00094889","ANN ARBOR MUNICIPAL AIRPORT, MI US","2012-04-05","9.40",," 1030","0.00",,,"50","34",,"   40","   50","18.1","25.1",,,,,
"USW00094889","ANN ARBOR MUNICIPAL AIRPORT, MI US","2012-04-06","5.82",," 1432","0.00",,,"59","31",,"  360","   30","14.1","31.1",,,,,
"USW00094889","ANN ARBOR MUNICIPAL AIRPORT, MI US","2012-04-07","2.68",," 0653","0.00",,,"63","27",,"  220","  260","13.0","36.0","    1",,,,
"USW00094889","ANN ARBOR MUNICIPAL AIRPORT, MI US","2012-04-08","13.42",," 2135","0.00",,,"61","41",,"  280","  280","31.1","38.9",,,,,
"USW00094889","ANN ARBOR MUNICIPAL AIRPORT, MI US","2012-04-09","12.30",," 1521","0.00",,,"62","33",,"  280","  300","29.1","40.0",,,,,
"USW00094889","ANN ARBOR MUNICIPAL AIRPORT, MI US","2012-04-10","11.41",," 0939","0.02",,,"44","34",,"  300","  290","21.9","32.0",,,,"    1",
"USW00094889","ANN ARBOR MUNICIPAL AIRPORT, MI US","2012-04-11","8.50",," 1230","0.00",,,"54","33",,"  360","  350","18.1","23.0","    1",,,,
"USW00094889","ANN ARBOR MUNICIPAL AIRPORT, MI US","2012-04-12","3.13",," 0116","0.00",,,"59","25",,"  340","  330","12.1","42.9","    1","    1",,,
"USW00094889","ANN ARBOR MUNICIPAL AIRPORT, MI US","2012-04-13","3.58",," 1416","0.00",,,"62","26",,"  230","  110","12.1","21.9","    1",,,,
"USW00094889","ANN ARBOR MUNICIPAL AIRPORT, MI US","2012-04-14","7.38",," 1523","0.04",,,"62","37",,"  210","  220","16.1","21.9",,,,,
"USW00094889","ANN ARBOR MUNICIPAL AIRPORT, MI US","2012-04-15","8.28",," 1419","0.59",,,"78","56",,"  240","  240","21.9","30.0","    1","    1",,"    1",
"USW00094889","ANN ARBOR MUNICIPAL AIRPORT, MI US","2012-04-16","18.57",," 2041","0.02",,,"69","41",,"  240","   20","36.9","66.0",,,,,
"USW00094889","ANN ARBOR MUNICIPAL AIRPORT, MI US","2012-04-17","5.82",," 1304","0.00",,,"57","33",,"  300","  300","14.1","25.9",,,,,
"USW00094889","ANN ARBOR MUNICIPAL AIRPORT, MI US","2012-04-18","6.04",," 0128","0.00",,,"62","33",,"  160","   90","15.0","28.0",,,,,
"USW00094889","ANN ARBOR MUNICIPAL AIRPORT, MI US","2012-04-19","5.82",," 1600","0.01",,,"72","42",,"  220","  150","15.0","18.1",,,,,
"USW00094889","ANN ARBOR MUNICIPAL AIRPORT, MI US","2012-04-20","10.29",," 2104","0.31",,,"74","39",,"  230","   20","21.9","29.1","    1",,,,
"USW00094889","ANN ARBOR MUNICIPAL AIRPORT, MI US","2012-04-21","9.62",," 0051","0.00",,,"54","37",,"  360","   10","18.1","23.0",,,,,
"USW00094889","ANN ARBOR MUNICIPAL AIRPORT, MI US","2012-04-22","12.97",," 1145","0.00",,,"53","34",,"   40","   30","23.9","35.1",,,,,
"USW00094889","ANN ARBOR MUNICIPAL AIRPORT, MI US","2012-04-23","16.55",," 1049","0.00",,,"58","38",,"  330","  360","29.1","38.9",,,,"    1",
"USW00094889","ANN ARBOR MUNICIPAL AIRPORT, MI US","2012-04-24","13.87",," 1137","0.00",,,"62","39",,"  320","  290","30.0","40.0",,,,,
"USW00094889","ANN ARBOR MUNICIPAL AIRPORT, MI US","2012-04-25","4.47",," 1429","0.07",,,"65","30",,"  240","  220","16.1","21.0",,,,,
"USW00094889","ANN ARBOR MUNICIPAL AIRPORT, MI US","2012-04-26","10.29",," 1253","0.05",,,"58","38",,"  340","  340","23.0","31.1",,,,,
"USW00094889","ANN ARBOR MUNICIPAL AIRPORT, MI US","2012-04-27","5.82",," 1019","0.00",,,"55","30",,"  340","  330","15.0","21.9",,,,,
"USW00094889","ANN ARBOR MUNICIPAL AIRPORT, MI US","2012-04-28","5.59",," 1826","0.04",,,"45","31",,"   40","   40","14.1","18.1",,,,,
"USW00094889","ANN ARBOR MUNICIPAL AIRPORT, MI US","2012-04-29","4.70",," 0913","0.00",,,"62","23",,"  150","  210","23.0","82.1",,,,,
"USW00094889","ANN ARBOR MUNICIPAL AIRPORT, MI US","2012-04-30","3.80",," 1523","0.56",,,"55","43",,"  120","  330","13.0","30.0",,"    1",,,
"USW00094889","ANN ARBOR MUNICIPAL AIRPORT, MI US","2012-05-01","5.14",," 1405","0.02",,,"62","50",,"  290","  190","12.1","28.0","    1","    1",,,
"USW00094889","ANN ARBOR MUNICIPAL AIRPORT, MI US","2012-05-02","7.38",," 1347","0.00",,,"83","52",,"  240","  220","23.9","32.0","    1",,,,
"USW00094889","ANN ARBOR MUNICIPAL AIRPORT, MI US","2012-05-03","8.28",," 1236","0.10",,,"88","54",,"  230","  230","25.1","35.1",,"    1",,,
"USW00094889","ANN ARBOR MUNICIPAL AIRPORT, MI US","2012-05-04","4.47",," 0913","0.07",,,"80","59",,"   40","  220","15.0","23.9",,,,,
"USW00094889","ANN ARBOR MUNICIPAL AIRPORT, MI US","2012-05-05","5.82",," 1217","0.00",,,"71","55",,"   30","   60","13.0","18.1",,,,,
"USW00094889","ANN ARBOR MUNICIPAL AIRPORT, MI US","2012-05-06","5.14",," 0615","0.00",,,"70","51",,"  110","   60","14.1","25.1",,,,,
"USW00094889","ANN ARBOR MUNICIPAL AIRPORT, MI US","2012-05-07","3.36",," 0015","0.36",,,"65","51",,"  100","  100","12.1","18.1",,,,,
"USW00094889","ANN ARBOR MUNICIPAL AIRPORT, MI US","2012-05-08","6.71",," 1808","0.00",,,"73","45",,"  300","  300","18.1","23.9",,,,,
"USW00094889","ANN ARBOR MUNICIPAL AIRPORT, MI US","2012-05-09","7.38",," 1435","0.10",,,"66","42",,"  340","   20","21.9","30.0",,,,,
"USW00094889","ANN ARBOR MUNICIPAL AIRPORT, MI US","2012-05-10","6.93",," 1403","0.00",,,"65","39",,"  340","   10","17.0","23.9",,,,"    1",
"USW00094889","ANN ARBOR MUNICIPAL AIRPORT, MI US","2012-05-11","5.14",," 1703","0.00",,,"74","35",,"  260","  270","16.1","21.0",,,,"    1",
"USW00094889","ANN ARBOR MUNICIPAL AIRPORT, MI US","2012-05-12","4.92",," 1523","0.00",,,"73","43",,"  290","  280","13.0","17.0","    1",,,,
"USW00094889","ANN ARBOR MUNICIPAL AIRPORT, MI US","2012-05-13","3.80",," 0413","0.09",,,"69","48",,"   40","   40","14.1","16.1","    1",,,"    1",
"USW00094889","ANN ARBOR MUNICIPAL AIRPORT, MI US","2012-05-14","2.24",," 1435","0.00",,,"76","42",,"  320","  160","12.1","23.0","    1","    1",,"    1",
"USW00094889","ANN ARBOR MUNICIPAL AIRPORT, MI US","2012-05-15","5.82",," 1421","0.00",,,"82","40",,"  270","  260","18.1","23.0",,,,,
"USW00094889","ANN ARBOR MUNICIPAL AIRPORT, MI US","2012-05-16","9.17",," 0956","0.01",,,"66","44",,"  360","   10","21.0","28.0",,,,,
"USW00094889","ANN ARBOR MUNICIPAL AIRPORT, MI US","2012-05-17","3.36",," 1719","0.00",,,"69","33",,"  140","  140","15.0","18.1","    1",,,,
"USW00094889","ANN ARBOR MUNICIPAL AIRPORT, MI US","2012-05-18","3.36",," 1559","0.00",,,"76","36",,"  130","  150","12.1","23.0","    1",,,,
"USW00094889","ANN ARBOR MUNICIPAL AIRPORT, MI US","2012-05-19","3.13",," 1429","0.00",,,"85","43",,"  130","  130","12.1","16.1","    1",,,,
"USW00094889","ANN ARBOR MUNICIPAL AIRPORT, MI US","2012-05-20","5.14",," 1753","0.00",,,"87","48",,"  130","  140","15.0","19.9","    1",,,"    1",
"USW00094889","ANN ARBOR MUNICIPAL AIRPORT, MI US","2012-05-21","6.93",," 1526","0.02",,,"77","54",,"  330","  350","18.1","23.0",,,,,
"USW00094889","ANN ARBOR MUNICIPAL AIRPORT, MI US","2012-05-22","7.61",," 1225","0.00",,,"71","45",,"   30","  340","15.0","21.9",,,,,
"USW00094889","ANN ARBOR MUNICIPAL AIRPORT, MI US","2012-05-23","2.68",," 1631","0.00",,,"79","41",,"  160","  140","12.1","16.1","    1","    1",,"    1",
"USW00094889","ANN ARBOR MUNICIPAL AIRPORT, MI US","2012-05-24","6.26",," 1434","0.00",,,"84","50",,"  150","  170","17.0","25.9","    1","    1",,"    1",
"USW00094889","ANN ARBOR MUNICIPAL AIRPORT, MI US","2012-05-25","9.62",," 0908","0.00",,,"88","59",,"  270","  260","19.9","25.1",,,,,
"USW00094889","ANN ARBOR MUNICIPAL AIRPORT, MI US","2012-05-26","4.92",," 0500","0.31",,,"74","56",,"  300","   90","23.9","49.0",,,"    1","    1",
"USW00094889","ANN ARBOR MUNICIPAL AIRPORT, MI US","2012-05-27","6.71",," 1750","0.00",,,"83","60",,"   90","   70","18.1","28.0",,,,,
"USW00094889","ANN ARBOR MUNICIPAL AIRPORT, MI US","2012-05-28","7.83",," 2218","0.00",,,"93","59",,"  230","  240","21.0","25.9","    1","    1","    1","    1",
"USW00094889","ANN ARBOR MUNICIPAL AIRPORT, MI US","2012-05-29","9.17",," 1610","0.00",,,"84","61",,"  270","  270","23.0","29.1","    1",,"    1","    1",
"USW00094889","ANN ARBOR MUNICIPAL AIRPORT, MI US","2012-05-30","8.05",," 1722","0.00",,,"75","45",,"  330","  320","19.9","28.0",,,,"    1",
"USW00094889","ANN ARBOR MUNICIPAL AIRPORT, MI US","2012-05-31","6.71",," 1931","0.14",,,"63","49",,"   40","   40","18.1","25.1","    1",,,,
"USW00094889","ANN ARBOR MUNICIPAL AIRPORT, MI US","2012-06-01","10.74",," 1650","0.13",,,"57","49",,"  260","  280","21.0","25.9","    1",,,,
"USW00094889","ANN ARBOR MUNICIPAL AIRPORT, MI US","2012-06-02","13.42",," 1416","0.00",,,"74","47",,"  280","  260","29.1","40.0",,,,,
"USW00094889","ANN ARBOR MUNICIPAL AIRPORT, MI US","2012-06-03","12.97",," 1651","0.00",,,"80","55",,"  290","  300","29.1","36.9",,,,,
"USW00094889","ANN ARBOR MUNICIPAL AIRPORT, MI US","2012-06-04","8.05",," 0837","0.00",,,"74","46",,"   30","  220","18.1","28.0",,,,,
"USW00094889","ANN ARBOR MUNICIPAL AIRPORT, MI US","2012-06-05","7.16",," 1016","0.00",,,"69","45",,"   40","   30","17.0","23.9","    1",,,,
"USW00094889","ANN ARBOR MUNICIPAL AIRPORT, MI US","2012-06-06","4.70",," 1802","0.00",,,"78","38",,"  340","  340","14.1","17.0","    1","    1",,,
"USW00094889","ANN ARBOR MUNICIPAL AIRPORT, MI US","2012-06-07","7.61",," 1302","0.00",,,"82","44",,"   10","  310","17.0","25.9","    1",,,,
"USW00094889","ANN ARBOR MUNICIPAL AIRPORT, MI US","2012-06-08","6.04",," 1419","0.00",,,"86","51",,"  290","  290","18.1","23.9",,,,,
"USW00094889","ANN ARBOR MUNICIPAL AIRPORT, MI US","2012-06-09","8.28",," 2008","0.00",,,"90","53",,"  260","   30","21.0","36.0",,,,,
"USW00094889","ANN ARBOR MUNICIPAL AIRPORT, MI US","2012-06-10","4.70",," 1834","0.00",,,"91","51",,"  140","  160","14.1","19.9","    1",,,,
"USW00094889","ANN ARBOR MUNICIPAL AIRPORT, MI US","2012-06-11","5.14",," 1515","0.06",,,"78","61",,"  160","  150","15.0","23.0","    1",,,"    1",
"USW00094889","ANN ARBOR MUNICIPAL AIRPORT, MI US","2012-06-12","10.96",," 1126","0.00",,,"81","60",,"  280","  290","21.0","28.0","    1",,,,
"USW00094889","ANN ARBOR MUNICIPAL AIRPORT, MI US","2012-06-13","6.71",," 0708","0.00",,,"75","50",,"   40","   50","16.1","21.0",,,,,
"USW00094889","ANN ARBOR MUNICIPAL AIRPORT, MI US","2012-06-14","4.70",," 1135","0.00",,,"80","43",,"   60","  330","16.1","79.0",,,,,
"USW00094889","ANN ARBOR MUNICIPAL AIRPORT, MI US","2012-06-15","3.80",," 1730","0.00",,,"86","50",,"  120","  120","12.1","18.1",,,,,
"USW00094889","ANN ARBOR MUNICIPAL AIRPORT, MI US","2012-06-16","6.26",," 0636","0.00",,,"88","56",,"  180","   90","21.9","31.1","    1",,,,
"USW00094889","ANN ARBOR MUNICIPAL AIRPORT, MI US","2012-06-17","4.47",," 1746","0.31",,,"82","55",,"  270","  270","15.0","19.9","    1",,,"    1",
